,author,date,n_likes,n_reposts,with_photo,is_repost?,text,T,Po,U,DD,Ff,N,VV,Td
771,dying,2015-07-29,435,4,False,False,жить жить твой жизнь появляться вероника,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
772,dying,2015-07-29,1240,2,True,False,оценивать,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
773,dying,2015-07-29,758,8,False,False,ключ сердце брать,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
774,dying,2015-07-29,675,6,True,False,жизнь состоять тяжелый решение высыпаться посидеть телефон,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
775,dying,2015-07-29,749,10,False,False,счастие,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
776,dying,2015-07-29,682,9,True,False,план воскресение,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
777,dying,2015-07-29,633,13,False,False,история злой лера лера добрый,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
778,dying,2015-07-29,995,16,True,False,прикосновение иметь огромный память,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
779,dying,2015-07-29,695,7,True,False,всмысл нахуй,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
780,dying,2015-07-29,715,7,False,False,пацан вообще феечка,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
781,dying,2015-07-29,721,3,True,False,приходить улица,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
782,dying,2015-07-29,518,12,False,False,каждый лера чей-то счастие,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
783,dying,2015-07-29,936,15,False,False,рядом это самый чистый кайф,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
784,dying,2015-07-29,785,10,True,False,смотреть целовать равный смотреть слово читать,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
785,dying,2015-07-29,404,2,False,False,жить жить твой жизнь появляться олег,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
786,dying,2015-07-29,157,2,False,False,олеся _______ общительный л ленивый е едвно стеснительный яркий,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
787,dying,2015-07-29,1195,26,False,False,карий глаз аааа,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
788,dying,2015-07-29,674,4,True,False,мальчик качаться,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
789,dying,2015-07-29,778,11,False,False,искать смысл жизнь находить пожирать,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
790,dying,2015-07-29,818,4,False,False,каждый юля зайка,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
791,dying,2015-07-29,164,1,False,False,аллочка ___________ ангельский л лучезарный л любимая офигенный ч чудесный красивый аппетитный,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
792,dying,2015-07-29,1119,23,False,False,находить ?! находить,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
793,dying,2015-07-29,648,9,False,False,пошлый,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
794,dying,2015-07-29,877,10,True,False,беречь свой счастие,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
795,dying,2015-07-29,811,14,False,False,хотеть задыхаться счастие задыхаться обжираться,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
796,dying,2015-07-29,1015,10,True,False,дочь папа принцесск,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
797,dying,2015-07-29,260,6,False,False,саша ___________ суперская аккуратный ш шикарный ароматный,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
798,dying,2015-07-29,1256,29,False,False,голубой глаз самый хороший,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
799,dying,2015-07-29,805,13,False,False,безумно хотеть твой рука,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
800,dying,2015-07-29,540,2,False,False,mne grustno,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
801,dying,2015-07-29,1082,10,False,False,красиво игнорать,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
802,dying,2015-07-29,709,23,True,False,типичный фразочка хороший подруга подождать хватить ржать доставать зайти подержать сумка показывать,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
803,dying,2015-07-29,788,20,False,False,список вещь который любить чай обниматься пицца слушать музыка спать смотреть фильм ночной разговор сюрприз,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
804,dying,2015-07-29,444,6,True,False,мурашки,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
805,dying,2015-07-29,745,6,False,False,прийти ко пьяненький,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
806,dying,2015-07-29,710,5,False,False,хотеть море топить человек,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
807,dying,2015-07-29,159,3,False,False,евгения __________ е единственный верный г гордый е единственный н ненаглядный искренний яркий,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
808,dying,2015-07-29,570,9,False,False,каждый настя чей-то проблема,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
809,dying,2015-07-29,1070,13,False,False,скучать рука поп,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
810,dying,2015-07-29,645,8,True,False,сей пора искать каждый женщина,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
811,dying,2015-07-29,1056,18,True,False,ничто убивать твой собственный мысль,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
812,dying,2015-07-29,893,8,False,False,просто геометрия,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
813,dying,2015-07-29,151,1,False,False,эльвира ________________ э эффектный л любимая Ь мягкий веселый игривый р родной аккуратный,25.8,733.6,84.0,"Ветер, дующий с юга",3.0,4.0,10.0,22.8
814,dying,2015-07-28,794,17,False,False,любить катя кормить катя писать катя гулять катя обнимать катя ценить катя беречь катя,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
815,dying,2015-07-28,788,8,False,False,минимум прикольно,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
816,dying,2015-07-28,704,5,True,False,нужный никто нужный,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
817,dying,2015-07-28,981,14,False,False,пацан ващ принцесса слеза обида стресс,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
818,dying,2015-07-28,336,8,False,False,валерия ___________ великолепный ахуенный л ласковый е единственный р романтичный искренний яркий,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
819,dying,2015-07-28,647,11,False,False,каждый настя чей-то солнышко,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
820,dying,2015-07-28,574,3,False,False,18+,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
821,dying,2015-07-28,1058,15,True,False,короче поступать человек привязываться,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
822,dying,2015-07-28,815,14,False,False,хотеть,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
823,dying,2015-07-28,235,2,False,False,елизавета ___________ е естественный л хороший изумительный з забавный ангельский великолепный е единственный т талантливый аккуратный,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
824,dying,2015-07-28,481,6,False,False,жить жить твой жизнь появляться лиза,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
825,dying,2015-07-28,641,10,False,False,мочь счастливый твой рука,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
826,dying,2015-07-28,835,8,True,False,каждый встреча сердце замирать,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
827,dying,2015-07-28,771,7,False,False,нравиться обнимать,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
828,dying,2015-07-28,123,1,False,False,федор ________ ф фантастический е единственный д душевный обворожительный р романтичный,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
829,dying,2015-07-28,595,7,False,False,настя бомба,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
830,dying,2015-07-28,765,5,True,False,восемнадцать,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
831,dying,2015-07-28,606,6,True,False,думать обо,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
832,dying,2015-07-28,581,12,False,False,каждый должный свой алена,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
833,dying,2015-07-28,188,7,False,False,славик __________ сильный л хороший аккуратный вечный искренний красивый,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
834,dying,2015-07-28,1033,9,False,False,удалять друг бросать трубка .. демонстративно уходить .. обижаться .. психовать .. посылать .. думать это девушка это парень,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
835,dying,2015-07-28,829,9,False,False,спасибо терпеть нервный,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
836,dying,2015-07-28,1086,11,False,False,удаль шлюха друг удалиудалиудалиудалиудаль,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
837,dying,2015-07-28,1166,19,True,False,нравиться человек который бояться показываться смешной дурачиться смеяться весь улица это хороший зажимать унылый,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
838,dying,2015-07-28,1024,17,False,False,элита © аня,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
839,dying,2015-07-28,641,2,True,False,оценивать,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
840,dying,2015-07-28,1166,16,False,False,когда-нибудь просто создавать сценарий свой голова который происходить жизнь делать счастливый просто продолжать выдумывать,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
841,dying,2015-07-28,980,9,True,False,интересно человек описывать говорить знакомый,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
842,dying,2015-07-28,669,13,False,False,любовь катя,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
843,dying,2015-07-28,194,0,False,False,снежана _____________ сексуальный н нежный е естественный женственный активный н невероятный аккуратный,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
844,dying,2015-07-28,601,27,False,False,д достойный р радостный умопомрачительный з зайка Ь мягкий яркий любить свой друг,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
845,dying,2015-07-28,495,4,False,False,хотеть,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
846,dying,2015-07-28,653,5,True,False,сказать фильм книга книга ударять лицо буквально,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
847,dying,2015-07-28,419,7,False,False,жить жить твой жизнь появляться катя,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
848,dying,2015-07-28,166,3,False,False,лика _________ л любимый изысканный красивый ангельский,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
849,dying,2015-07-28,969,12,False,False,абонент звонить 0 видимо очень скучать,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
850,dying,2015-07-28,476,1,False,False,женщина который знать вроде это стакан вода океан,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
851,dying,2015-07-28,680,11,True,False,нравиться многий человек лишь свой мнение,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
852,dying,2015-07-28,591,9,False,False,помнить,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
853,dying,2015-07-28,822,7,True,False,посмотреть свой старый фотка,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
854,dying,2015-07-28,601,9,False,False,господи просто саша,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
855,dying,2015-07-28,915,10,False,False,болеть что-нибудь приносить,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
856,dying,2015-07-28,760,7,False,False,завтра,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
857,dying,2015-07-28,459,4,False,False,25 апрель любой парень мочь поцеловать девушка иметь право отказываться,25.2,732.2,86.0,"Ветер, дующий с юго-юго-запада",3.0,5.0,10.0,22.7
858,dying,2015-07-27,214,5,False,False,надя ___________ н нежный адекватный д добрый ясный,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
859,dying,2015-07-27,520,10,False,False,история злой ксюша ксюша добрый,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
860,dying,2015-07-27,836,13,True,False,любить,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
861,dying,2015-07-27,644,4,True,False,душа,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
862,dying,2015-07-27,612,1,False,False,колиться простой,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
863,dying,2015-07-27,156,0,False,False,регина __________ р романтичный е единственный г грациозный искренний н невероятный ангельский,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
864,dying,2015-07-27,386,21,True,False,добавлять,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
865,dying,2015-07-27,960,16,False,False,писать забывать,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
866,dying,2015-07-27,634,5,False,False,казаться случаться значит случаться черта разница почему небо очередной рухнуть голова оно рухнуть следовательно выстаивать,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
867,dying,2015-07-27,777,12,False,False,1 слово 7 буква слеза любовь э з м е н ы,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
868,dying,2015-07-27,650,8,False,False,элита © настя,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
869,dying,2015-07-27,918,8,True,False,настроение неделя,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
870,dying,2015-07-27,523,2,False,False,это главное,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
871,dying,2015-07-27,817,16,False,False,сожаление некоторый человек нужный лишь отдельный случай,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
872,dying,2015-07-27,1033,13,True,False,должный сталкиваться дождь хотеть увидеть радуга,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
873,dying,2015-07-27,667,5,False,False,однажды настя сдавать весь экзамен аминь,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
874,dying,2015-07-27,739,8,False,False,ненавидеть ничто происходить знать занимать просто сидеть ожидать непонятно,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
875,dying,2015-07-27,533,7,False,False,вообще хороший человек,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
876,dying,2015-07-27,779,10,False,False,оставлять девушка возникать вопрос делать черт это сделать,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
877,dying,2015-07-27,772,5,True,False,оно счастие,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
878,dying,2015-07-27,998,8,False,False,идти лайка ставить,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
879,dying,2015-07-27,557,11,False,False,шуры-муры подруга ксюша,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
880,dying,2015-07-27,1267,15,False,False,волноваться 69 год смеяться целый год,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
881,dying,2015-07-27,1215,21,False,False,любить свой папа,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
882,dying,2015-07-27,764,6,False,False,похуй,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
883,dying,2015-07-27,947,12,False,False,история грустный алина алин,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
884,dying,2015-07-27,924,34,False,False,подруга это банда,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
885,dying,2015-07-27,1205,12,True,False,важный учебный принадлежность,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
886,dying,2015-07-27,1043,16,False,False,дом жить катастрофически обнаглеть т тюлень,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
887,dying,2015-07-27,705,9,False,False,каждый должный свой миша,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
888,dying,2015-07-27,1132,21,False,False,давать встречаться чета лох,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
889,dying,2015-07-27,917,17,False,False,настоящий друг ржать чай,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
890,dying,2015-07-27,563,5,False,False,хотеть изменять мир никто хотеть изменяться,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
891,dying,2015-07-27,684,18,False,False,лиза,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
892,dying,2015-07-27,667,12,False,False,мало мало мало,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
893,dying,2015-07-27,371,2,False,False,наташа хуй,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
894,dying,2015-07-27,510,8,False,False,алина,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
895,dying,2015-07-27,1045,19,False,False,помнить впервые поцеловаться,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
896,dying,2015-07-27,601,3,False,False,сказать чувствовать дома поэтому пойти ванная рыдать,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
897,dying,2015-07-27,492,2,False,False,приходить фильм посмотреть,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
898,dying,2015-07-27,796,3,False,False,писать свой шкура писать,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
899,dying,2015-07-27,427,5,False,False,жить жить твой жизнь появляться маша,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
900,dying,2015-07-27,851,5,False,False,строй тигр просто котик,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
901,dying,2015-07-27,1041,8,True,False,надоедать обезьяна,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
902,dying,2015-07-27,1146,13,False,False,мочь терпеть губа твой хотеть касаться,27.7,731.6,74.0,"Ветер, дующий с западо-юго-запада",3.0,4.0,10.0,22.7
903,dying,2015-07-26,558,4,True,False,жизнь слишком короткий тратить чтение книга просмотр фильм тв шоу,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
904,dying,2015-07-26,925,12,False,False,история опасный яна ян Еу ниг бич ама хасать опасный,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
905,dying,2015-07-26,616,5,False,False,говорить чувствовать осуждать иметь значение иметь значение осуждать,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
906,dying,2015-07-26,1290,14,False,False,хороший,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
907,dying,2015-07-26,772,7,False,False,нежность,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
908,dying,2015-07-26,979,10,False,False,божечка милый создание передо идти нахуй,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
909,dying,2015-07-26,831,25,False,False,карий глаз принцесса серый счастливый зеленый красавица голубой необычный,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
910,dying,2015-07-26,1101,13,True,False,хотеть навсегда,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
911,dying,2015-07-26,527,27,False,False,написать номер вопрос отвечать 1 жить 2 сколько год 3 погулять 4 любимый песня 5 любить цветок 6 парень 7 фото 8 знак зодиак,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
912,dying,2015-07-26,671,8,False,False,каждый диана жопастенький,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
913,dying,2015-07-26,771,4,False,False,хотеть видеться часто,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
914,dying,2015-07-26,746,6,True,False,слишком страшно сказать скучать,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
915,dying,2015-07-26,1023,25,False,False,ужасно бесить игнорать сообщение написать человек прочитывать отвечать очень приятно спасибо,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
916,dying,2015-07-26,303,24,False,False,находить отличаться смайлик находить среди находить значит искать это сложно это сложный счет 3 загадывать желание 1 2 3 загадывать выкладывать запись стена желание исполняться добавлять наоборот,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
917,dying,2015-07-26,783,12,False,False,хотеть,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
918,dying,2015-07-26,652,7,False,False,рубашка поцелуй,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
919,dying,2015-07-26,591,7,True,False,сначала говорить осуждать,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
920,dying,2015-07-26,1317,14,False,False,телефонный звонок але вконтакте зайти блять,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
921,dying,2015-07-26,1741,15,False,False,хотеть парень отшивать логичный баба,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
922,dying,2015-07-26,923,8,False,False,жаль общаться рано,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
923,dying,2015-07-26,408,5,False,False,каждый ангелина бандитка ама хасл ама ама хасл,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
924,dying,2015-07-26,734,7,False,False,желать сплетник столько счастие сколько правда слово,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
925,dying,2015-07-26,595,12,False,False,жить жить твой жизнь появляться вика,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
926,dying,2015-07-26,723,7,False,False,обожать привязываться человек страдать,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
927,dying,2015-07-26,676,14,False,False,каждый свой правда,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
928,dying,2015-07-26,963,15,False,False,потратить хороший процент свой зарядка,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
929,dying,2015-07-26,837,10,False,False,разговор хороший подруга это это .. ааа точняк,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
930,dying,2015-07-26,1984,47,False,False,запись набирать 50 поставлять аватар человек который нравиться,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
931,dying,2015-07-26,1190,10,False,False,сильный смелый ловкий очень сексуальный идти домой пьяный,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
932,dying,2015-07-26,391,2,False,False,хотеть,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
933,dying,2015-07-26,625,8,False,False,весь жизнь это,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
934,dying,2015-07-26,981,22,False,False,зеленый глаз самый красивый,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
935,dying,2015-07-26,460,6,False,False,рецепт счастие • брать ангелина • любить • держать объятие • отпускать,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
936,dying,2015-07-26,965,11,False,False,любить навсегда хах,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
937,dying,2015-07-26,737,6,False,False,почему далеко сильно нужный,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
938,dying,2015-07-26,831,12,False,False,убивать словом добивать молчание,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
939,dying,2015-07-26,937,12,False,False,короче каникулы лежать диван смотреть потолок болтать нога создавать ветерок,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
940,dying,2015-07-26,937,5,True,False,семь миллиард человек планета друг,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
941,dying,2015-07-26,685,7,False,False,ждать никто нигде ждать,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
942,dying,2015-07-26,663,8,False,False,страшно потерять,27.2,732.7,74.0,"Ветер, дующий с юго-запада",3.0,4.0,10.0,22.1
