,author,date,text,n_likes,n_reposts,with_photo,is_repost?
1081,dying,22 июл 2015,"у   все   любовь ,  а   у   я   подруга   лера",484,4,False,False
1082,dying,22 июл 2015,рома  ________  р  -  романтичный   о  -  очаровательный   м  -  миролюбивый   а  -  активный,205,0,False,False
1083,dying,22 июл 2015,"жить ,  жить   и   вдруг   в   твой   жизнь   появляться   даша",521,7,False,False
1084,dying,22 июл 2015,"не   стоить   сердиться   на   плохой   человек .  знать ,  для   что   они   создавать   бог ?  чтоб   мы   смотреть   на   они   и   стараться   быть   другой .",566,6,False,False
1085,dying,22 июл 2015,"странно   осознавать ,  что   человек ,  который   ты   когда-то   весь   рассказывать ,  сейчас   понятие   не   иметь   что   происходить   в   твой   жизнь .",886,14,True,False
1086,dying,22 июл 2015,я   самый   плохой .  я   всегда   во   все   виноватый .  я   никто   не   ценить .  я   плохо   относиться .  я   делать   все   не   так .  я   слышать   только   себя .  да   пойти   я .,1152,19,False,False
1087,dying,22 июл 2015,у   кто   быть   брат \ сестра   понимать,859,4,True,False
1088,dying,22 июл 2015,"иногда   я   поражать ,  насколько   глупый   мочь   быть   человек",553,5,True,False
1089,dying,22 июл 2015,"человек   почему-то   много   впечатлять ,  когда   за   они   умирать ,  а   не   когда   для   они   жить .",626,8,False,False
1090,dying,22 июл 2015,весь   картинка   по   наш   тема   грузить   сюда,296,1,False,False
1091,dying,22 июл 2015,"я   беспокоиться   о   то ,  что   когда   я   быть   69   год ,  я   быть   смеяться   целый   год .",910,7,False,False
1092,dying,22 июл 2015,каждый   таня   в   душа   бандитка,509,2,False,False
1093,dying,22 июл 2015,как   я   смотреть   сериал,791,5,True,False
1094,dying,22 июл 2015,11   июль   каждый   парень   должный   подарить   девушка   киндер,354,1,False,False
1095,dying,22 июл 2015,обожать   пошлый   девушка,515,2,False,False
1096,dying,22 июл 2015,"жить ,  жить   себя   и   тут   вдруг   у   твой   жизнь   появляться   экзамен ..",680,5,False,False
1097,dying,22 июл 2015,каждый   наташа  -  королева,493,6,False,False
1098,dying,22 июл 2015,рита  __________  р  -  романтичный   и  -  изумительный   т  -  творческий   а  -  ангельский,222,2,False,False
1099,dying,22 июл 2015,"а   ты   попробовать   почувствовать   то ,  что   чувствовать   я .",822,9,False,False
1100,dying,22 июл 2015,как   сделать   счастливый   мужчина :  1 )  заниматься   с   он   секс   2 )  кормить   3 )  оставлять   в   покой .  как   сделать   женщина   счастливый ?  не   так   уж   и   трудно .  стоить   лишь   быть :  1 )  друг   2 )  любовник   3 )  брат   4 )  отец   5 )  хозяин   6 )  учитель   7 )  повар   8 )  кровельщик   9 )  сантехник   10 )  механик   11 )  декоратор   12 )  стилист   13 )  сексопатолог   14 )  психолог   15 )  терапевт   16 )  организатор   17 )  смелый   18 )  чистоплотный   19 )  любезный   20 )  добрый   показывать   еще,614,18,False,False
1101,dying,22 июл 2015,я   элитка,634,8,False,False
1102,dying,22 июл 2015,голубой   глаз   бывать   у   дурочка   и   сумасшедший,826,9,False,False
1103,dying,22 июл 2015,"-  а   у   кто   нет   парень ?  -  правильно ,  у   я .",1079,15,False,False
1104,dying,22 июл 2015,"я   верить ,  что   быть   верный",612,2,False,False
1105,dying,22 июл 2015,—  добро   пожаловать   в   сайлент   хилл .,691,9,True,False
1106,dying,22 июл 2015,"я   тот   человек ,  у   который   нет   любимый   направление   музыка .  я   мочь   слушать   как   рок ,  так   и   попс   с   рэп ,  и   даже   классика .  все   зависеть   от   настроение .  весь   музыка   прекрасный .  да ,  это   я ,  тот   чертов   меломан !",965,19,False,False
1107,dying,22 июл 2015,миша  _____________________  м  -  максималист   и  -  интригующий   ш  -  шустрый   а  -  аккуратный,174,1,False,False
1108,dying,22 июл 2015,"с   настя   сложно ,  но   без   настя   невозможный",730,15,False,False
1109,dying,22 июл 2015,ну   почему ?,593,4,True,False
1110,dying,22 июл 2015,"это   нормально  -  плакать .   нормально  -  кричать   до   тот   пора ,  пока   твой   легкое   не   иссякать .   я   знать ,  у   ты   такой   чувство ,  словно   отсюда   нет   выход .   словно   этот   боль   быть   длиться   вечно .   словно   ты   ничто   не   стоять .   я   знать ,  что   ты   ненавидеть   себя ,  но   я   хотеть ,  чтобы   ты   знать  -  это   нормально .   это   нормально  -  плакать .   это   нормально  -  кричать .   бить   кулак   стена .   сходить   с   ум .   но ,  милый ,  пожалуйста ,  не   опускать   рука .",535,14,True,False
1111,dying,22 июл 2015,однажды   лера   сдавать   весь   экзамен .   аминь,404,5,False,False
1112,dying,22 июл 2015,полина  _______  п  -  потрясать   о  -  обворожительный   л  -  лучезарный   и  -  интересный   н  -  необыкновенный   а  -  азартный,198,5,False,False
1113,dying,22 июл 2015,у   каждый   должный   быть   свой   свет .,606,13,False,False
1114,dying,22 июл 2015,я   сходить   с   ум   с   ты   и   по   ты,754,4,False,False
1115,dying,22 июл 2015,учитель :  что   идти   после   69 ?  я :  полоскание   рот   учитель :  выходить,1145,19,True,False
1116,dying,22 июл 2015,"ты   не   ты ,  когда   даша   не   с   ты",801,19,False,False
1117,dying,22 июл 2015,алиса  ________________  а -  адекватный   л - хороший   и - искренний   с - странный   а - афигенный,157,1,False,False
1118,dying,22 июл 2015,"—  дочь ,  ты   плакать ?  —  нет ,  просто   любовь   в   глаз   попадать",1070,9,False,False
1119,dying,21 июл 2015,я   нужный   твой   прикосновение,805,8,True,False
1120,dying,21 июл 2015,интернет   друг  —  хороший   друг .,567,3,True,False
1121,dying,21 июл 2015,"история   о   злой   даша : -  даша ,  ты   добрый ?  -  нет .",685,9,False,False
1122,dying,21 июл 2015,лера  __________  л  -  ласковый   е  -  единственный   р  -  решительный   а  -  акуратный,349,5,False,False
1123,dying,21 июл 2015,"катюша   надо   беречь ,  они   же   принцесски",699,5,False,False
1124,dying,21 июл 2015,"любить   свой   женщина ,  иначе   это   сделать   кто-то   за   вы",686,4,False,False
1125,dying,21 июл 2015,"—  они   учить   ты   плавать ,  а   затем   просто   выбрасывать   на   самый   глубина .",841,18,True,False
1126,dying,21 июл 2015,ставить   лайк   если   хоть   чуть  -  чуть   нравиться,1558,21,False,False
1127,dying,21 июл 2015,дима  __________  д  -  добрый   и  -  изумительный   м  -  милый   а  -  активный,336,4,False,False
1128,dying,21 июл 2015,"нет   слово ,  только   мда",782,6,False,False
1129,dying,21 июл 2015,я   уезжать   жить   в   лондон,627,6,False,False
1130,dying,21 июл 2015,"бабский   список   дело :  еще   находиться   дома   понимать ,  что   опаздывать .  психануть .  никуда   вообще   не   пойти .",713,4,False,False
1131,dying,21 июл 2015,"у   все   любовь ,  а   у   я   подруга   женя",324,4,False,False
1132,dying,21 июл 2015,соня  __________  с  -  справедливый   о  -  очаровательный   н  -  надежный   я  -  яркий,270,3,False,False
1133,dying,21 июл 2015,"так   херово ,  если   честно .",729,5,False,False
1134,dying,21 июл 2015,этот   момент,985,11,True,False
1135,dying,21 июл 2015,"-  я   ты   так   не   хватать  -  правда ?  -  не ,  ток   твой   жопа",1091,9,False,False
1136,dying,21 июл 2015,в   каждый   ангелина   жить   принцесск,450,9,False,False
1137,dying,21 июл 2015,"ты   мочь   быть   бесконечно   правый ,  но   какой   в   это   толк ,  если   разговаривать   с   алина",723,14,False,False
1138,dying,21 июл 2015,"понравиться   песня ?  на   повтор ,  пока   не   стошнить .",1012,11,False,False
1139,dying,21 июл 2015,"что   на   душа ,  то   и   в   наушник .",1586,16,False,False
1140,dying,21 июл 2015,не   стоить   начинать   общаться,1243,14,False,False
1141,dying,21 июл 2015,"я   бы   все   отдавать   за   твой  "" идти   ко   я ,  мой   дуреха .",1246,20,False,False
1142,dying,21 июл 2015,каждый   полина   элитка,397,5,False,False
1143,dying,21 июл 2015,"глупо   вешаться   в   15   год   из-за   несчастный   любовь ,  перетерпеть ,  вот   повзрослеть ,  поумнеть ,  кредит   набирать ,  а   потом   в   петля   лезть .",1336,12,False,False
1144,dying,21 июл 2015,ты   просто   помнить   что   я   с   ты .  сквозь   город .,1071,10,False,False
1145,dying,21 июл 2015,заводить   кот   и   называть   твой   имя,985,9,False,False
1146,dying,21 июл 2015,ты   готовый   услышать   нет ?,1141,7,False,False
1147,dying,21 июл 2015,"у   все   любовь ,  а   я   лиза",403,1,False,False
1148,dying,21 июл 2015,"-  ты   понимать ,  что   требовать   невозможный ?  -  готовиться   к   экзамен .  -  ну   вот   опять .",749,4,False,False
1149,dying,21 июл 2015,"быть   сильно , либо   ты   сломать .",686,5,False,False
1150,dying,21 июл 2015,заходить .  видеть .  и   все .  как   будто   сердце   взрываться ...,672,4,False,False
1151,dying,21 июл 2015,девушка   любить   решительный,774,9,False,False
1152,dying,21 июл 2015,"каждый   ксюша ,  зайка",509,5,False,False
1153,dying,21 июл 2015,"жаль ,  что   нельзя   время   вернуть   назад .    я   многое   изменять   хотеть .",856,9,False,False
1154,dying,21 июл 2015,"жить ,  жить   и   вдруг   в   твой   жизнь   появляться   катя",503,11,False,False
1155,dying,21 июл 2015,"я   слишком   хороший   для   ты ,  уебище",564,3,False,False
1156,dying,21 июл 2015,"у   маленький   девочка   нет   проблема ,  который   не   смочь   бы   решать   взрослый   мальчик",668,6,False,False
1157,dying,21 июл 2015,"погулять   со   я ,  пожалуйста",774,10,False,False
1158,dying,21 июл 2015,-  ты   всегда   думать   только   о   себя .  -  у   я   только   я   и   быть .,895,18,False,False
1159,dying,21 июл 2015,однажды   полина   сдавать   экзамен .   аминь .,435,4,False,False
1160,dying,21 июл 2015,поколение   приуныть,659,4,False,False
1161,dying,21 июл 2015,оценивать ?,1302,2,True,False
1162,dying,21 июл 2015,у   каждый   должный   быть   свой   лешка,661,9,False,False
1163,dying,20 июл 2015,"парень   на   заметка :  если   девушка   поставлять   ты   лайк ,  то   написать   она ,  понравиться   ты   она   очень - очень .",1412,22,False,False
1164,dying,20 июл 2015,"жить ,  жить   и   вдруг   в   твой   жизнь   появляться   саша",810,11,False,False
1165,dying,20 июл 2015,не   трогать   я,612,6,True,False
1166,dying,20 июл 2015,я   так   хотеть   в   твой   рука,968,13,False,False
1167,dying,20 июл 2015,и   мы   будто   не   знакомый .,946,7,False,False
1168,dying,20 июл 2015,"-  ты   я   нравиться ..  -  о   нет .   нет - нет ,  уходить ,  уходить   давать ,  давать   проваливать ,  пока ,  все .   все - е .",1110,9,False,False
1169,dying,20 июл 2015,"единственный ,  в   кто   я   уверенный  -  это   мой   щека   они   со   я   быть   весь   жизнь   и   в   горе ,  и   в   радость",1125,10,False,False
1170,dying,20 июл 2015,"—  нет   боль   сильно ,  чем   быть   разочаровывать   в   один   человек ,  который ,  как   ты   думать ,  никогда   не   сделать   ты   больно .",935,13,True,False
1171,dying,20 июл 2015,от   любимый   не   уходить   и   не   важный   каков   ситуация,980,17,False,False
1172,dying,20 июл 2015,добавлять   себя  -  вдруг   понимать :   н   а   п   и   ш   и   м   н   е   н   а   п   и   ш   и   м   н   е,685,13,False,False
1173,dying,20 июл 2015,а   может   все   к   хороший .,718,11,False,False
1174,dying,20 июл 2015,-  выходить   за   я ?,881,6,True,False
1175,dying,20 июл 2015,ты   у   я   охуенный   все,1040,13,False,False
1176,dying,20 июл 2015,любить   ты   мой   еда,770,6,False,False
1177,dying,20 июл 2015,"зачем   любить ,  зачем   страдать ,  когда   с   подруга   можно   ржать",1025,20,False,False
1178,dying,20 июл 2015,д   о   с   тот   л   а   э   т   а   у   ч   е   б   к   а,517,2,False,False
1179,dying,20 июл 2015,* замена   не   находить,529,4,True,False
1180,dying,20 июл 2015,до   100 %  счастие   мы   не   хватать   переезжать   в   один   квартира,887,6,False,False
1181,dying,20 июл 2015,сколько   можно   уже   выходить   из   сеть   и   не   предупреждать   я ?  : с,882,6,False,False
1182,dying,20 июл 2015,"давать   так ,  я   ты   никогда   не   любить ,  никогда   не   видеть   и   никогда   не   знать .",961,7,False,False
1183,dying,20 июл 2015,"история   о   храбрый   лера .  —  лера ,  не   ссать .  —  окей ,  не   ссать",670,9,False,False
1184,dying,20 июл 2015,"—  существовать   сотня   песня ,  который ,  вероятно ,  я   полюбить   бы ,  но   я   никогда   они   не   услышать .   это   так   беспокоить   я .",735,6,True,False
1185,dying,20 июл 2015,"—  окей   гугл ,  когда   в   мой   жизнь   появляться   что-нибудь   радостный ?",885,14,False,False
1186,dying,20 июл 2015,"хороший   подруга    ты   она   доверять .  она   знать   о   ты   все ,  как   и   ты   о   она .  когда   вы   вместе ,  вы   сходить   с   ум .  она   всегда   поддерживать   и   понимать .   ты   часто   ревновать   она   к   общий   друг .  без   она ,  как   без   рука .",950,20,False,False
1187,dying,20 июл 2015,ты   думать   я   ревнивый ?  хахахахахахахазхахвхахахазрвхпзазаз   очень .,1051,10,False,False
1188,dying,20 июл 2015,частый   провал .,415,3,True,False
1189,dying,20 июл 2015,истина,1242,16,True,False
1190,dying,20 июл 2015,я   соблазнять   ты .  свой   жирный   ляшка .,1347,7,False,False
1191,dying,20 июл 2015,"у   парень   всегда   5   отмазок : "" я   же   по   дружески », "" я   же   любить », "" я   же   пошутить », "" я   же   не   хотеть »  и   самый   коронный  « сам   виноватый » !!!",1071,18,False,False
1192,dying,20 июл 2015,"у   все   любовь ,  а   я   яна .",458,7,False,False
1193,dying,20 июл 2015,"когда   начинать   слушать   свой   любимый   группа   все   мало   и   мало ,  но   когда   опять   начинать   они   слушать ,  то   думать   черт   побрать   это   мой   любимый   группа   я   так   они   любить   и   я   забывать   насколько   они   идеальный   и   они   так   много   для   я   значить",515,8,True,False
1194,dying,20 июл 2015,я   хотеть   ты   во   весь   смысл,861,7,False,False
1195,dying,20 июл 2015,в   каждый   вика   жить   бандитка,409,9,False,False
1196,dying,20 июл 2015,когда   наконец - то   приезжать   домой   с   отдых,1097,18,True,False
1197,dying,20 июл 2015,каждый   ксюша   чей-то   счастие .,526,11,False,False
1198,dying,20 июл 2015,"интроверт :  я   не   помешать ,  не   депрессивный ,  не   антисоциальный ,  я   просто   иногда   надо   ни   с   кто   не   говорить   и   это   нормальный .",385,5,True,False
1199,dying,20 июл 2015,"когда   любить  —  трубка   не   бросать ,  когда   любить  —  с   грязь   не   мешать ,  когда   любить  —  ценить ,  дорожить ,  через   каждый   пять   минута   звонить !   когда   любить  —  не   глядеть   налево ,  когда   любить  —  отвечать   смело ,  когда   любить  —  ехать   на   край   свет ,  когда   любить  —  не   скрывать   это",830,20,False,False
1200,dying,20 июл 2015,"да ,  я   ревнивый   человек .  но   если   я   ревновать ,  то   этот   человек   действительно   многое   значит   в   мой   жизнь .",953,11,False,False
1201,dying,20 июл 2015,"мой   секрет   в   то ,  что   я   молодой   и   прекрасный ,  ну ,  может   и   не   прекрасный ,  но   точно   молодой .",664,4,False,False
1202,dying,20 июл 2015,любить   лера   писать   лера   гулять   с   лерой   обнимать   лера   ценить   лера   беречь   лера,685,8,False,False
1203,dying,20 июл 2015,"—  закрывать   рот ,  малфа .",710,4,True,False
1204,dying,20 июл 2015,"для   каждый   девушка   находиться   такой   парень ,  который   сделать   она   тихий   и   примерный",1088,9,False,False
1205,dying,19 июл 2015,"я   грустно   потому ,  что   ты   лайкать   она   фотка",969,6,False,False
1206,dying,19 июл 2015,"если   вы   любить   кто-то ,  не   давать   они   уходить .",945,11,False,False
1207,dying,19 июл 2015,каждый   юля  -  фея,512,4,False,False
1208,dying,19 июл 2015,"—  это   забавный   как   кто-то ,  кто   быть   просто   незнакомец   год   назад ,  мочь   значить   для   ты   очень   много   сейчас .  это   ужасный ,  что   кто-то ,  кто   значить   для   ты   очень   много   год   назад ,  мочь   быть   просто   незнакомец   сейчас .",1096,24,True,False
1209,dying,19 июл 2015,"мы   влюбляться   в   человек ,  с   который   не   мочь   быть .",1327,20,True,False
1210,dying,19 июл 2015,"если   я   бросать   ты ,  то   только   на   кровать",850,7,False,False
1211,dying,19 июл 2015,у   каждый   должный   быть   свой   ангелина,522,7,False,False
1212,dying,19 июл 2015,"я   до   сей   пора   помнить ,  как   мы   начинать   общаться",1157,17,False,False
1213,dying,19 июл 2015,"история   о   злой   катя : -  каать ,  ты   добрый ?  -  нет .",679,12,False,False
1214,dying,19 июл 2015,"я   никогда   не   думать ,  что   ты   я   настолько   понравиться .  и   я   никогда   не   думать ,  что   быть   так   часто   о   ты   думать .",1077,18,True,False
1215,dying,19 июл 2015,"у   мой   малыш   быть   самый   хороший   папа ,  самый   красивый ,  самый   ласковый ,  самый   чуткий ,  самый",856,15,False,False
1216,dying,19 июл 2015,"хотеть   с   ты   далеко   от   реальность ,  хотеть   на   планета   наглость   69",668,3,True,False
1217,dying,19 июл 2015,каждый   юлька   чей-то   счастие,773,13,False,False
1218,dying,19 июл 2015,"улыбаться   она ,  пусть   помечтать",868,7,False,False
1219,dying,19 июл 2015,свет  __________  с  -  светлый   в  -  веселый   е  -  естественный   т  -  трогательный   а  -  ангельский,309,6,False,False
1220,dying,19 июл 2015,"говорить ,  что   если   человек   что-то   сильно   хотеть  —  это   сбываться .    я ,  видимо ,  не   человек .",813,12,False,False
1221,dying,19 июл 2015,знакомый ?,810,2,True,False
1222,dying,19 июл 2015,ты   мой   май,625,2,False,False
1223,dying,19 июл 2015,я : * прекрасно   знать   че   надо   сказать *  я : * заикаться   и   портач   предложение   из   5   слово,570,4,True,False
1224,dying,19 июл 2015,жаннка  ___________  ж  -  женственный )  а  -  аккуратный   н  -  натуральный )  н  -  настойчивый   к  -  красивый   а  -  ангельский,189,3,False,False
1225,dying,19 июл 2015,"да ,  конечно ,  ты   он   не   любить ,  но   думать   о   он   каждый   пять   секунда .",1021,6,False,False
1226,dying,19 июл 2015,"хотеть   к   ты   на   чай ,  на   фильм ,  на   разговор ,  в   душ ,  под   одеяло ,  в   объятие ,  все - равный   как ,  но   только   к   ты .",555,7,True,False
1227,dying,19 июл 2015,-  у   ты   быть   парень ?  -  чуть-чуть,1308,16,False,False
1228,dying,19 июл 2015,иметь   одинаковый   музыкальный   вкус  -  это   будто   иметь   духовный   связь .,775,9,True,False
1229,dying,19 июл 2015,витя  _____________  в  -  великий   и - изысканный   т - трудолюбивый   я - яркий,183,3,False,False
1230,dying,19 июл 2015,человек   делать   больно,718,6,False,False
1231,dying,19 июл 2015,кто-то   следить   за   ты,600,2,False,False
1232,dying,19 июл 2015,"хотеть   курить   травка ,  грабить   банка   и   убивать   человек ,  но   я   стесняться .",958,12,False,False
1233,dying,19 июл 2015,"—  для   начало ,  полюбить   себя .",812,7,True,False
1234,dying,19 июл 2015,аня  ____________  а  -  ангельский   н  -  нереальный   я  -  яркий,325,5,False,False
1235,dying,19 июл 2015,"у   все   парень   на   14   февраль ,  а   я   настя .",443,4,False,False
1236,dying,19 июл 2015,ты   мой .  ты   обещать .,811,15,True,False
1237,dying,19 июл 2015,"у   все   любовь ,  а   я   катя",505,9,False,False
1238,dying,19 июл 2015,"—  ты   рождаться ,  затем   умирать ,  но   между   этот   время ,  ты   мочь   делать   все ,  что   захотеть .  общество   создавать   правило ,  но   ты   мочь   сломать   они .",759,12,True,False
1239,dying,19 июл 2015,"бывать   такой   сон ,  после   который ,  просыпаться ,  ты   еще   долго   лежать   с   закрывать   глаз   в   надежда   удерживать   этот   момент .",626,7,True,False
1240,dying,19 июл 2015,к   р   у   г   о   м   и   г   н   о   р,966,9,False,False
1241,dying,19 июл 2015,,499,2,True,False
1242,dying,19 июл 2015,я   слишком   стремный   для   счастие .,849,5,False,False
1243,dying,19 июл 2015,"почта   тайра .  вы ,  сучок ,  никогда   не   быть   модель .   лола",671,3,True,False
1244,dying,19 июл 2015,6   вещь   который   говорить   на   учеба,866,11,True,False
1245,dying,19 июл 2015,"если   у   ты   получаться   обманывать   человек ,  это   не   значить ,  что   он   дурак , —  это   значить ,  что   ты   доверять   больше ,  чем   ты   это   заслуживать .   чарльз   буковски",996,18,False,False
1246,dying,19 июл 2015,"мужчина   очень   простой   счастие   удостоить ,  с   он   нужно   много   спать   и   мало   беспокоить ..",583,2,False,False
1247,dying,18 июл 2015,любить   маша   писать   маша   гулять   с   маша   обнимать   маша   ценить   маша   беречь   маша,707,19,False,False
1248,dying,18 июл 2015,забывать   дерьмо   и   двигаться   далеко .,1078,15,True,False
1249,dying,18 июл 2015,дарья  _________  д  -  дерзкий   а  -  активный   р  -  ревнивый   Ь  -  мягкий   я  -  яркий,330,4,False,False
1250,dying,18 июл 2015,"—  ммм ,  блейзер )) —  ммм ,  ты   13",947,7,False,False
1251,dying,18 июл 2015,"тот   момент ,  когда   речь   идти   о   секс ...",504,5,True,False
1252,dying,18 июл 2015,юлька   самый - самый,651,4,False,False
1253,dying,18 июл 2015,–  сарказм  -  это   естественный   защита   против   тупость .,863,11,True,False
1254,dying,18 июл 2015,даша  __________  д  -  деликатный   а  -  артистичный   ш  -  шикарный   а  -  ангелочек,282,6,False,False
1255,dying,18 июл 2015,за   первый   измена   последовать   второй,786,10,False,False
1256,dying,18 июл 2015,"человечество   придумывать   оральный   секс   для   то ,  чтобы   женщина   хоть   иногда   помолчать ,  а   мужчина   хоть   иногда   не   молоть   язык   впустую ...",233,3,True,False
1257,dying,18 июл 2015,весь   маша   велеколепный,428,4,False,False
1258,dying,18 июл 2015,"— иногда ,  все ,  что   ты   мочь   сделать ,  это   плакать   в   кровать   и   надеяться ,  что   ты   заснуть   рано ,  чем   сходить   с   ум .",763,15,True,False
1259,dying,18 июл 2015,соня  ________________   с  -  солнечный   о  -  обидчивый   н  -  настойчивый   я  -  яркий,250,4,False,False
1260,dying,18 июл 2015,—  кто   ты   так   испортить   ?  —  человек .,880,13,False,False
1261,dying,18 июл 2015,"слово   мочь   лгать .  жест ,  поцелуй ,  голос ,  глаз   иногда   хитрить .  даже   сердце   иногда   барахлить .  самый   честный  -  это   мурашки .",717,16,False,False
1262,dying,18 июл 2015,-  вы   убивать   5   человек .  что   вы   сказать   в   свой   оправдание ?  -  я   стрелец,948,8,False,False
1263,dying,18 июл 2015,"ах   да ,  у   ты   же   нет   на   я   время .   да   и   кто   я   ты   вообще   такой .   да   пойти   я   нахер",1015,17,False,False
1264,dying,18 июл 2015,ксюша  __________  к  -  красивый   с  -  сильный   ю  -  юморный   ш  -  шумный   а  -  активный,381,11,False,False
1265,dying,18 июл 2015,неужели   ты   настолько   плевать   на   мой   чувство ?,681,11,False,False
1266,dying,18 июл 2015,хотеть   так  : 3,351,2,True,False
1267,dying,18 июл 2015,в   детство :  упасть   и   сразу   в   слеза .  а   теперь :  упасть   и   ржать   до   слеза .,1043,22,False,False
1268,dying,18 июл 2015,каждый   настя  -  фея,486,13,False,False
1269,dying,18 июл 2015,я :  почему   я   такой   толстый   я :  есть   17   пицца   я :  есть   49   банка   мороженое   я :  есть   весь   семья   я :  почему,567,4,True,False
1270,dying,18 июл 2015,сережа  ___________  с -  смелый   е -  единственный   р -  романтичный   е -  естественный   ж -  жизнерадостный   а -  аккуратный,284,3,False,False
1271,dying,18 июл 2015,"глупый   ревновать   то ,  кто   ты   даже   не   принадлежать .  но   бляяяять !",1214,9,False,False
1272,dying,18 июл 2015,нет   лайков  -  нет   обнова   много   лайков  -  много   обнова,1170,4,False,False
1273,dying,18 июл 2015,"когда   ты   долго   не   отвечать ,  я   начинать   казаться ,  что   ты   умирать",850,6,False,False
1274,dying,18 июл 2015,"не   писать   он ,  он   не   любить   ты",1079,12,False,False
1275,dying,18 июл 2015,твой   лицо   заставлять   лук   плакать,784,11,True,False
1276,dying,18 июл 2015,"я   ты   любить ,  поэтому   ревновать   и   выебываться .",1159,21,False,False
1277,dying,18 июл 2015,"и   позвонить ,  и   написать ,  если   ты   тот ,  кто   он   дышать .",1405,17,False,False
1278,dying,18 июл 2015,"и   я   снова   в   слеза   из-за   человек ,  который   делать   я   самый   счастливый   и   одновременно   заставлять   загибаться   от   боль .",874,12,False,False
1279,dying,18 июл 2015,каждый   настя   элитка,447,9,False,False
1280,dying,18 июл 2015,—  не   тронуть   мой   душа   грязный   рука .,764,16,True,False
1281,dying,18 июл 2015,"женщина   искать   не   свобода   и   не   правый   выбор ,  она   искать   сильный   мужчина   и   определенность .",447,4,False,False
1282,dying,18 июл 2015,"у   все   любовь ,  а   я   даша .",456,6,False,False
1283,dying,18 июл 2015,"я   всегда   в   тайна   надеяться ,  что   ты   я   тоже   любить",662,4,False,False
1284,dying,18 июл 2015,"как   я   будить   мама : * шепотом * - "" мааам   вставать ""  как   я   будить   мама : * врываться   в   комната *- "" алооо   ЭЭЭЭЭ   в   школа   вставать   жопа   ленивый "" * кидать   в   я   кот",938,11,False,False
1285,dying,18 июл 2015,"да , да ...  это   правда ,  сучка , я   убивать   ты .",718,12,True,False
1286,dying,18 июл 2015,"обидно ,  что   человек   не   понимать ,  насколько   близко   к   сердце   я   все   воспринимать .",735,9,False,False
1287,dying,18 июл 2015,я   у   м   а   м   ы   д   о   л   б   а   е   б,727,7,False,False
1288,dying,18 июл 2015,"история   о   храбрый   полина .  —  полина ,  не   ссать .  —  окей ,  не   ссать",570,9,False,False
1289,dying,18 июл 2015,я  -  я   как   бы   ты   с  -  слушать   н  -  но   я   о  -  похуй,805,9,False,False
1290,dying,18 июл 2015,"вы   ничто   не   терять ,  терять   фальшивый   друг .",838,7,False,False
1291,dying,17 июл 2015,"я   хотеть ,  чтобы   ты   быть   так   же   больно ,  как   и   я .",907,17,False,False
1292,dying,17 июл 2015,"как   можно   отпускать   человек ,  который   для   ты   чуть   ли   не   целый   жизнь ?   как   можно   желать   он   счастие   с   кто-то   другой ?   как ?   научать   эгоистка",1003,9,False,False
1293,dying,17 июл 2015,я   не   хотеть   вы   обижать   случайно   просто   везти,667,5,False,False
1294,dying,17 июл 2015,"у   все   любовь ,  отношение ,  а   у   я   телефон .",1086,14,False,False
1295,dying,17 июл 2015,"я   не   понимать ,  почему   некоторый   человек   не   нравиться   сидеть   дома ,  ничто   не   делать .  почему   вы   нужно   постоянно   быть   с   друг ,  вы   не   хотеться   время   для   себя ,  господи   боже   мой .",684,10,True,False
1296,dying,17 июл 2015,"мы   должный   быть   вместе ,  ведь   никто   другой   такой   сумасшедший   не   нужный .",740,8,False,False
1297,dying,17 июл 2015,"история   храбрый   ира :  -  ира   не   ссать  -  ока ,  не   ссуу",755,9,False,False
1298,dying,17 июл 2015,сколько   лайков   здесь   быть  -  настолько   килограмм   поправляться   его   шлха .,1973,4,False,False
1299,dying,17 июл 2015,каждый   юлия   прелесть,621,10,False,False
1300,dying,17 июл 2015,"2 : 38 : -  я   противно   от   один   мысль   о   то ,  что   ты   любить   кто-то   другой .",975,13,True,False
1301,dying,17 июл 2015,"если   ко   я   привыкать ,  то   я   норма .",861,17,False,False
1302,dying,17 июл 2015,"в   компания   друг   ты   весь   такой   дерзкий ,  а   дома   слушать   сопливый   трек   и   плакать",1089,14,False,False
1303,dying,17 июл 2015,"улыбаться   она ,  пусть   помечтать",872,5,False,False
1304,dying,17 июл 2015,каждый   лера   умница,401,3,False,False
1305,dying,17 июл 2015,мочь   быть   сменить   ава ?  кидать   свой   вариант   в   коммент,413,4,False,False
1306,dying,17 июл 2015,"быть   добрый ,  когда   это   возможный .  а   это   возможный   всегда .  ©   далай   лама",585,7,False,False
1307,dying,17 июл 2015,"я   любить   свой   хороший   подруга   и   я   абсолютно   все   равный ,  что   думать   другой   о   наш   дружба .  и   я   знать ,  что   сейчас ,  возможно   она   читать   этот   запись   и   улыбаться .",846,27,True,False
1308,dying,17 июл 2015,"—  двойной   висок   со   лед .  —  это   школьный   буфет .  —  жаль ,  очень   жаль .",1244,20,False,False
1309,dying,17 июл 2015,если   ты   любить   и   ненавидеть   одновременно  -  это   точно   любовь,949,20,False,False
1310,dying,17 июл 2015,наушник   менять   мой   мир,984,16,False,False
1311,dying,17 июл 2015,привет .  я   снова   ошибаться   в   человек .  пока .,1252,16,False,False
1312,dying,17 июл 2015,короче   обо   я,938,12,True,False
